Ticket ID,Customer Query,Summary,Assigned Department,Action Type,Priority,Sentiment,Timestamp,Resolution_Steps,Complexity_Score,Resolution_Time_Actual
T10104,"My internet has been down for over 5 hours. This is unacceptable service, especially since I work from home and rely on it.","My internet has been down for over 5 hours. This is unacceptable service, especially since I work fr...",Technical Support,Escalate,Medium,Negative,07-12-2024 13:52,CRITICAL OUTAGE: Assigned to Network Operations Team. Customer site is fully down. Monitoring in 5 min intervals.,7,168
T10105,"I'd like to upgrade to the premium package starting today, please proceed with the necessary account changes now.","I'd like to upgrade to the premium package starting today, please proceed with the necessary account...",Account Management,Resolve at L1,Low,Positive,12-05-2024 10:35,Completed name change on account profile. Sent confirmation email.,4.12,18
T10106,"My internet has been down for over 5 hours. This is unacceptable service, especially since I work from home and rely on it.","My internet has been down for over 5 hours. This is unacceptable service, especially since I work fr...",Technical Support,Resolve at L1,High,Negative,17-05-2024 05:19,Provided link to password reset tool. Confirmed access restored.,5.62,22
T10107,"I appreciate the quick resolution on my invoice issue, thank you.","I appreciate the quick resolution on my invoice issue, thank you.",Billing,Follow-Up,Medium,Positive,01-03-2024 06:34,Awaiting confirmation of address change from validation team. Contact customer for documentation.,4.12,64
T10108,"My internet has been down for over 5 hours. This is unacceptable service, especially since I work from home and rely on it.","My internet has been down for over 5 hours. This is unacceptable service, especially since I work fr...",Technical Support,Follow-Up,High,Negative,31-10-2024 06:42,Ran remote diagnostic on connection status. Found intermittent signal loss; scheduled Tier 2 engineer callback.,5.62,69
T10109,"I am constantly getting a 'server connection failed' error. Your product is unusable, please fix this permanently.","I am constantly getting a 'server connection failed' error. Your product is unusable, please fix thi...",Technical Support,Follow-Up,High,Negative,14-09-2024 07:09,Identified potential bug with latest patch. Logged issue in Jira and provided workaround.,5.62,74
T10110,"The latest app update introduced a massive bug that prevents me from saving my work, please rollback or fix immediately.","The latest app update introduced a massive bug that prevents me from saving my work, please rollback...",App Support,Follow-Up,High,Negative,04-04-2024 06:22,"Logged app crash details (device model, OS version). Passed to QA for replication. Set 72-hour internal follow-up.",8,83
T10111,"I'm interested in your Pro services, can you send me a detailed quote and service agreement?","I'm interested in your Pro services, can you send me a detailed quote and service agreement?",General Queries,Escalate,High,Positive,27-08-2024 20:30,Customer is a high-value lead demanding immediate quote. Assign to VP of Sales.,4.12,147
T10112,"I'd like to upgrade to the premium package starting today, please proceed with the necessary account changes now.","I'd like to upgrade to the premium package starting today, please proceed with the necessary account...",Account Management,Resolve at L1,High,Positive,29-07-2024 14:00,Completed name change on account profile. Sent confirmation email.,4.12,31
T10113,"My internet has been down for over 5 hours. This is unacceptable service, especially since I work from home and rely on it.","My internet has been down for over 5 hours. This is unacceptable service, especially since I work fr...",Technical Support,Follow-Up,High,Negative,01-10-2024 15:57,Identified potential bug with latest patch. Logged issue in Jira and provided workaround.,5.62,83
T10114,What are the recommended port forwarding settings for my new router so I can configure my devices correctly?,What are the recommended port forwarding settings for my new router so I can configure my devices co...,Technical Support,Escalate,Medium,Neutral,23-07-2024 05:17,CRITICAL OUTAGE: Assigned to Network Operations Team. Customer site is fully down. Monitoring in 5 min intervals.,6.5,153
T10115,The new app features are fantastic! Great improvement to the user interface and functionality.,The new app features are fantastic! Great improvement to the user interface and functionality.,App Support,Follow-Up,Medium,Positive,15-06-2024 20:53,"Logged app crash details (device model, OS version). Passed to QA for replication. Set 72-hour internal follow-up.",5.5,79
T10116,What are your general customer support operating hours? I need to know when I can call.,What are your general customer support operating hours? I need to know when I can call.,General Queries,Resolve at L1,Low,Neutral,22-10-2024 02:09,Provided link to pricing page. Confirmed service availability in their city.,4.12,27
T10117,I cannot find the 'export data' option in the mobile application's menu. Can you guide me?,I cannot find the 'export data' option in the mobile application's menu. Can you guide me?,App Support,Follow-Up,Medium,Neutral,19-11-2024 14:05,"Logged app crash details (device model, OS version). Passed to QA for replication. Set 72-hour internal follow-up.",5.5,83
T10118,Do you offer services in the London region or only nationally? I am checking availability.,Do you offer services in the London region or only nationally? I am checking availability.,General Queries,Resolve at L1,Low,Neutral,09-10-2024 03:39,Provided link to pricing page. Confirmed service availability in their city.,4.12,24
T10119,The new app features are fantastic! Great improvement to the user interface and functionality.,The new app features are fantastic! Great improvement to the user interface and functionality.,App Support,Follow-Up,Medium,Positive,09-02-2024 18:21,"Logged app crash details (device model, OS version). Passed to QA for replication. Set 72-hour internal follow-up.",5.5,71
T10120,"My payment keeps failing, and I have late fees now. This is unacceptable and must be fixed as soon as possible.","My payment keeps failing, and I have late fees now. This is unacceptable and must be fixed as soon a...",Billing,Resolve at L1,Low,Negative,25-12-2024 17:36,Checked plan details and billing cycle. Explained fee structure. No further action required.,7,21
T10121,"I am constantly getting a 'server connection failed' error. Your product is unusable, please fix this permanently.","I am constantly getting a 'server connection failed' error. Your product is unusable, please fix thi...",Technical Support,Escalate,High,Negative,15-07-2024 10:23,CRITICAL OUTAGE: Assigned to Network Operations Team. Customer site is fully down. Monitoring in 5 min intervals.,7,157
T10122,"The latest app update introduced a massive bug that prevents me from saving my work, please rollback or fix immediately.","The latest app update introduced a massive bug that prevents me from saving my work, please rollback...",App Support,Resolve at L1,High,Negative,14-03-2024 22:57,Provided link to FAQ on error code 403. Suggested reinstallation of the mobile application.,6.63,17
